"state","year","agi_class","age_group","total_n1","total_n2","nonmig_y1_agi","outflow_n1","outflow_n2","samest_y1_agi","net_outflow_n1","pct_outflow_n1","net_outflow_n2","pct_outflow_n2","outflow_agi","net_outflow_agi","total_agi","pct_outflow_agi"
"AL",2023,1,"5",13752,19598,225958,265,347,7149,-95,0.0252326934264107,-138,0.0177058883559547,1269,-552,241012,0.00526529799346091
"AL",2023,1,"6",34607,47961,578998,493,634,11334,-186,0.0183199930649869,-244,0.0132190738308209,2595,-773,608589,0.00426396139266401
"AL",2023,2,"0",355442,673263,6866330,11509,19006,397735,-703,0.0534714524451247,-1618,0.0282296814172173,200102,-9851,7601111,0.0263253621740296
"AL",2023,2,"1",82943,118428,1453678,4674,5813,187612,194,0.0700842747428957,-10,0.0490846759212348,81707,5272,1778354,0.0459452954811022
"AL",2023,2,"2",79241,180567,1309335,3235,6298,91068,-84,0.0794790575585871,-305,0.0348790199759646,56467,-890,1475339,0.0382739153509803
"AL",2023,2,"3",60048,154289,1084974,1564,3639,49396,-186,0.060601518784972,-514,0.0235856088249972,26822,-3245,1175711,0.0228134294907507
"AL",2023,2,"4",36323,74280,720685,787,1557,24497,-144,0.042865402086832,-149,0.0209612277867528,13594,-2406,772094,0.0176066644734967
"AL",2023,2,"5",33489,54812,782451,501,712,17399,-218,0.0212607124727522,-303,0.0129898562358608,8781,-3800,823081,0.0106684518291638
"AL",2023,2,"6",63398,90887,1515203,748,987,27759,-265,0.0155683144578693,-337,0.0108596388922508,12727,-4783,1576528,0.00807280302030792
"AL",2023,3,"0",473011,867250,15657826,13209,20867,668553,-1017,0.0441152531336481,-2856,0.0240611127125973,478980,-35847,16877404,0.0283799570123462
"AL",2023,3,"1",74630,98725,1782476,4580,5722,185236,364,0.0766715797936487,219,0.0579589769561914,162103,15561,2117462,0.0765553289740264
"AL",2023,3,"2",106743,210886,3119742,4449,7455,204199,-49,0.0698406452882156,-594,0.0353508530675341,163346,-2167,3485678,0.0468620452032574
"AL",2023,3,"3",86054,210068,2849030,1745,3863,112595,-362,0.0448904176447347,-991,0.0183892834701144,63945,-13443,3042376,0.0210181121597068
"AL",2023,3,"4",66706,130817,2362175,970,1747,67688,-315,0.0261895481665817,-540,0.0133545334321992,35659,-11340,2485733,0.0143454667094173
"AL",2023,3,"5",62606,100361,2405138,685,1005,52265,-333,0.0160527744944574,-491,0.0100138500014946,25334,-12536,2503881,0.0101178929829333
"AL",2023,3,"6",76272,116393,3139263,780,1075,46566,-322,0.0140942941053073,-459,0.00923595061558685,28591,-11922,3242271,0.00881820180978086
"AL",2023,4,"0",278511,542895,15436626,7521,13068,547210,-648,0.0469209474670659,-2019,0.0240709529467024,460729,-41374,16458088,0.0279940780484343
"AL",2023,4,"1",20540,30727,733791,1569,2102,74823,351,0.102336903602726,365,0.0684088912031764,94621,21162,859025,0.110149297168301
"AL",2023,4,"2",54550,114256,2579529,2924,5275,173527,121,0.0967002749770852,-61,0.046168253745974,179395,7243,2903148,0.0617932671706713
"AL",2023,4,"3",51610,130903,2804029,1234,2793,101343,-384,0.0541174191048246,-1111,0.0213364094023819,75748,-24174,3007523,0.0251861748023207
"AL",2023,4,"4",47146,96667,2720513,677,1245,79372,-227,0.0264073304203962,-457,0.0128792659335657,41497,-14289,2858387,0.0145176282987573
"AL",2023,4,"5",47584,81022,2951219,501,816,51100,-283,0.0171486213853396,-383,0.0100713386487621,31267,-17217,3054017,0.0102379914715602
"AL",2023,4,"6",57081,89320,3647543,616,837,67042,-226,0.0146633731013822,-372,0.00937080161218092,38198,-14100,3775985,0.010116035948236
"AL",2023,5,"0",179365,402040,14160704,4226,8304,405937,-747,0.0462966576533883,-2188,0.0206546612277385,365345,-65515,14969881,0.0244053376242603
"AL",2023,5,"1",6707,11749,325645,540,760,32786,120,0.113314447592068,84,0.0646863562856413,45979,10083,382150,0.120316629595708
"AL",2023,5,"2",30874,76639,2067132,1608,3050,132197,49,0.0987886247327849,-246,0.0397969702109892,138637,4316,2313540,0.0599241854474096
"AL",2023,5,"3",32683,98012,2482905,847,2299,80611,-162,0.0703423798304929,-569,0.0234563114720646,73790,-14420,2644215,0.0279062027860821
"AL",2023,5,"4",32695,77951,2640707,452,969,62096,-233,0.0296375592598257,-512,0.0124308860694539,39434,-20025,2762414,0.014275195535499
"AL",2023,5,"5",34440,65856,2955890,360,598,50609,-281,0.0173635307781649,-524,0.00908041788143829,31331,-24737,3071553,0.0102003774637781
"AL",2023,5,"6",41966,71833,3688422,419,628,47636,-240,0.0149644950674355,-421,0.00874249996519706,36171,-20732,3796006,0.00952869937508002
"AL",2023,6,"0",295947,768271,37027812,6155,14267,785755,-1637,0.0482079561543114,-4755,0.0185702701260363,839075,-224647,38795964,0.0216278940768169
"AL",2023,6,"1",3751,7322,252359,292,448,25042,77,0.119434817382031,78,0.0611854684512428,35968,8879,293210,0.122669758875891
"AL",2023,6,"2",37071,103541,3719367,1815,3997,185344,-73,0.10782012894176,-553,0.0386030654523329,241227,-8771,4104894,0.0587657074701564
"AL",2023,6,"3",58778,204721,7021801,1481,4452,163458,-382,0.0757426247915887,-1428,0.0217466698580019,202333,-51363,7416055,0.0272831040222868
"AL",2023,6,"4",65057,189374,8311724,983,2470,159383,-449,0.0379667061192493,-1266,0.0130429731642147,138330,-61748,8662006,0.0159697418819613
"AL",2023,6,"5",63847,137571,8513841,783,1565,130936,-543,0.0245117233386064,-1053,0.0113759440579773,110297,-76613,8836211,0.0124823863984235
"AL",2023,6,"6",67443,125742,9208719,801,1335,121589,-267,0.0197944931275299,-533,0.0106169776208427,110917,-35032,9483586,0.0116956813593508
"AL",2023,7,"0",105018,292509,47518543,2204,5567,727189,-578,0.0530099601972995,-1624,0.0190318930357698,831421,-167133,49156796,0.0169136532006683
"AL",2023,7,"1",213,345,33050,31,46,3336,16,0.215962441314554,24,0.133333333333333,11328,5043,40537,0.279448405160717
"AL",2023,7,"2",5501,15812,1361980,284,636,44498,-70,0.11561534266497,-246,0.0402226157348849,84623,-22153,1481132,0.0571340029112868
"AL",2023,7,"3",18841,71246,6655745,505,1625,115331,-103,0.0862480760044584,-373,0.0228082980097128,165733,-30839,6966482,0.0237900564445584
"AL",2023,7,"4",26642,89958,11940394,494,1459,163486,-158,0.0547631559192253,-476,0.0162186798283643,203888,-34561,12323415,0.0165447645802726
"AL",2023,7,"5",28147,66267,13643290,508,1101,227659,-169,0.0391160692080861,-365,0.016614604554303,208940,-48373,14110273,0.0148076511347442
"AL",2023,7,"6",25674,48881,13884082,382,700,172877,-94,0.0272649372906442,-188,0.0143204926249463,156907,-36249,14234955,0.011022655147136
"AK",2023,0,"0",292860,583847,25881262,16325,30407,416365,1345,0.103827767533975,3983,0.0520804251798845,1169806,210943,27203610,0.0430018662964217
"AK",2023,0,"1",40550,51205,1122253,4328,5635,44061,-192,0.138964241676942,-144,0.110047846889952,144015,-2144,1312251,0.109746534771168
"AK",2023,0,"2",59477,119350,3099490,4790,9491,101762,57,0.159574289221043,691,0.0795224130708002,297643,22193,3441790,0.0864791285929705
"AK",2023,0,"3",55534,153799,5013070,2738,7439,95919,165,0.133953974141967,968,0.0483683248915793,250820,26192,5318697,0.0471581667464794
"AK",2023,0,"4",40607,96704,5004763,1485,3183,66879,233,0.0783855000369394,666,0.03291487425546,159863,34567,5191614,0.030792543513443
"AK",2023,0,"5",43110,77912,5455224,1467,2420,60609,506,0.0561354674089538,880,0.0310606838484444,163743,56180,5623204,0.029119164092215
"AK",2023,0,"6",53582,84877,6186461,1517,2239,47133,576,0.0417864208129596,922,0.0263793489402312,153720,73956,6316052,0.0243379883509509
"AK",2023,1,"0",16896,23539,289652,1034,1320,11673,94,0.078125,110,0.056077148561961,5821,477,324233,0.0179531386379548
"AK",2023,1,"1",4138,4771,88966,416,449,4520,41,0.108506524891252,26,0.0941102494236009,2490,230,103090,0.024153652148608
"AK",2023,1,"2",3087,4900,41222,202,285,2153,-42,0.0923226433430515,-70,0.0581632653061224,1168,-172,48175,0.0242449403217436
"AK",2023,1,"3",2083,3775,30478,108,196,1701,7,0.0940950552088334,45,0.0519205298013245,594,-7,35146,0.016900927559324
"AK",2023,1,"4",1354,2061,23725,68,93,838,18,0.068685376661743,31,0.0451237263464338,353,68,25657,0.0137584284990451
"AK",2023,1,"5",1958,2620,33692,97,123,781,42,0.0628192032686415,49,0.0469465648854962,497,194,35988,0.0138101589418695
"AK",2023,1,"6",4276,5412,71567,143,174,1679,28,0.0406922357343312,29,0.0321507760532151,716,163,76174,0.00939953264893533
"AK",2023,2,"0",32785,50969,733003,2447,3409,26542,-342,0.103980478877535,-255,0.066883792108929,43399,-7931,841789,0.0515556748781464
"AK",2023,2,"1",10579,12441,223911,1188,1385,11674,-286,0.130919746667927,-283,0.111325456153042,21289,-6243,281410,0.0756511851035855
"AK",2023,2,"2",6771,12027,134043,558,884,6035,-101,0.130556786294491,-134,0.0735012887669411,9833,-2120,155910,0.0630684369187352
"AK",2023,2,"3",4323,9832,93811,252,515,3692,-8,0.11913023363405,60,0.052379983726607,4442,-211,104814,0.0423798347548992
"AK",2023,2,"4",2551,4880,59696,144,244,1356,-7,0.0956487651901215,15,0.05,2614,-74,66263,0.0394488628646454
"AK",2023,2,"5",3155,4604,81032,141,179,1994,40,0.0567353407290016,57,0.038879235447437,2458,546,86572,0.0283925518643441
"AK",2023,2,"6",5406,7185,140507,164,202,1789,20,0.0373658897521273,30,0.0281141266527488,2760,171,146817,0.0187989129324261
"AK",2023,3,"0",66743,110281,2194389,5004,7832,56068,149,0.117345639243067,347,0.0710185798097587,182224,6050,2421017,0.0752675425244845
"AK",2023,3,"1",18192,22523,455186,2056,2705,15643,30,0.148691732629727,100,0.120099453891578,70736,1271,530676,0.133294138042798
"AK",2023,3,"2",18341,32587,559592,1729,3036,19454,43,0.165530778038275,137,0.093165986436309,65824,2169,639149,0.102986940447376
"AK",2023,3,"3",9948,22780,349903,475,988,8746,-67,0.0993164455166868,-125,0.0433713784021071,18200,-2375,380785,0.0477960003676615
"AK",2023,3,"4",5952,11422,218139,258,434,4607,18,0.0729166666666667,43,0.0379968481877079,9491,407,233543,0.0406391970643522
"AK",2023,3,"5",6644,10180,278316,243,348,4356,62,0.0523780854906683,110,0.0341846758349705,8994,2189,291511,0.0308530381357822
"AK",2023,3,"6",7666,10789,333250,243,321,3260,63,0.0418732063657709,82,0.0297525257206414,8976,2388,345350,0.0259910235992471
"AK",2023,4,"0",50160,92907,2723840,2755,5540,58943,309,0.110446570972887,730,0.0596295219951134,168771,18964,2916015,0.0578772742938565
"AK",2023,4,"1",5072,7186,192928,466,743,6672,31,0.146490536277603,25,0.103395491232953,28159,1919,218466,0.128894198639605
"AK",2023,4,"2",13338,25540,639487,1020,2191,19686,36,0.16426750637277,229,0.0857870007830854,62357,2172,709906,0.0878383898713351
"AK",2023,4,"3",10456,25263,569178,594,1598,13184,69,0.15283091048202,262,0.0632545620076792,36635,4260,613747,0.0596907194658385
"AK",2023,4,"4",6408,12724,377117,214,382,7749,7,0.0596129837702871,1,0.0300220056585979,13153,432,396853,0.0331432545552131
"AK",2023,4,"5",6665,10403,418505,207,288,7702,51,0.0432108027006752,57,0.0276843218302413,12891,3065,437222,0.0294838777554652
"AK",2023,4,"6",8221,11791,526621,254,338,3948,115,0.041114219681304,156,0.0286659316427784,15574,7116,539819,0.0288504109710848
"AK",2023,5,"0",35686,75247,2776936,1653,3676,50941,200,0.103009583590203,473,0.0488524459446888,142786,17385,2939844,0.0485692438102158
"AK",2023,5,"1",1639,2622,86359,127,228,3629,-21,0.139109212934716,-32,0.0869565217391304,10740,-1829,97602,0.110038728714576
"AK",2023,5,"2",7446,16567,492848,587,1311,13973,42,0.176067687348912,138,0.0791332166354802,50391,3785,544358,0.0925695957439773
"AK",2023,5,"3",7866,21745,588647,390,1163,12810,24,0.147851512840071,109,0.0534835594389515,33928,2052,631017,0.0537671726752211
"AK",2023,5,"4",5557,12144,442603,180,392,8705,6,0.0705416591686162,36,0.0322793148880105,15575,236,466983,0.0333523918429579
"AK",2023,5,"5",5841,10324,507237,186,303,6077,78,0.0518746789933231,115,0.0293490895001937,16243,6930,523928,0.0310023514681407
"AK",2023,5,"6",7337,11845,659240,183,279,5745,71,0.0380264413247922,107,0.0235542422963276,15907,6211,675954,0.0235326664240466
"AK",2023,6,"0",65707,164680,8221543,2601,6513,126678,665,0.0991218591626463,1864,0.0395494291960165,356024,94059,8576453,0.0415117998081491
"AK",2023,6,"1",891,1600,69001,75,125,1922,13,0.140291806958474,20,0.078125,10599,2508,75106,0.141120549623199
"AK",2023,6,"2",9141,24094,922938,589,1522,35313,41,0.166502570834701,285,0.0631692537561219,77060,4639,1016544,0.0758058677243681
"AK",2023,6,"3",15451,51097,1813599,733,2350,33077,121,0.152093715617112,525,0.04599095837329,99352,16900,1918840,0.0517771153405182
"AK",2023,6,"4",12730,34980,1628662,451,1160,22983,149,0.0911233307148468,397,0.0331618067467124,63423,21446,1690010,0.0375281803066254
"AK",2023,6,"5",12746,26177,1743076,374,709,18502,145,0.0556252942099482,281,0.0270848454750353,52857,20623,1792385,0.0294897580597918
"AK",2023,6,"6",14748,26732,2044265,379,647,14879,196,0.0438703553024139,356,0.0242032021547209,52732,27944,2083565,0.0253085456897193
"AK",2023,7,"0",24883,66224,8941896,831,2117,85517,270,0.085078165816019,714,0.0319672626238222,270777,81938,9184256,0.0294827365439291
"AK",2023,7,"1",39,62,5897,0,0,0,0,0,0,0,0,0,5897,0
"AK",2023,7,"2",1353,3635,309357,105,262,5145,38,0.193643754619364,106,0.0720770288858322,31008,11720,327746,0.0946098503109115
"AK",2023,7,"3",5407,19307,1567451,186,629,22707,19,0.116330682448678,92,0.0325788574092298,57665,5571,1634345,0.0352832480290269
"AK",2023,7,"4",6055,18493,2254819,170,478,20639,42,0.0789430222956235,143,0.0258476180176283,55252,12052,2312302,0.0238948026685096
"AK",2023,7,"5",6101,13604,2393363,219,470,21194,88,0.0770365513850188,211,0.0345486621581888,69799,22632,2455595,0.0284244755344428
"AK",2023,7,"6",5928,11123,2411007,151,278,15831,83,0.0468960863697706,162,0.0249932572147802,57051,29962,2448369,0.0233016346800666
"AZ",2023,0,"0",2870088,5657929,255504759,104935,176908,3069218,-16585,0.061638528156628,-26215,0.0312672711163396,8083141,-2738935,270220692,0.0299131089487403
"AZ",2023,0,"1",380508,488933,10662965,24134,29369,436184,-3564,0.0771836597390856,-3674,0.0600675348156087,808648,-110351,12215069,0.0662008540434769
"AZ",2023,0,"2",546906,1073568,27495342,29245,49895,603674,-2521,0.0912313999115022,-3585,0.0464758636621062,1893996,-204230,30022852,0.0630851459414982
"AZ",2023,0,"3",479307,1320352,42485238,15187,36865,467956,-1368,0.0769131266599486,-2343,0.0279205848137466,1430055,-231663,44545300,0.0321033868893014
"AZ",2023,0,"4",416604,1008388,51071910,9882,20302,440464,-1907,0.0487321293122486,-3915,0.0201331233612459,1131747,-415626,53089498,0.0213177189959491
"AZ",2023,0,"5",421928,772818,53942137,9623,15590,506239,-4037,0.0369494321306005,-7241,0.0201729255788556,1208397,-962922,57131458,0.0211511668405172
"AZ",2023,0,"6",624835,993870,69847164,16864,24887,614699,-3188,0.0398297150447718,-5457,0.0250404982542989,1610296,-814143,73216512,0.021993618051622
"AZ",2023,1,"0",184675,263593,3580694,9462,12727,121998,-931,0.0689156626506024,-937,0.0482827692692902,51280,-5381,4028625,0.0127289087467808
"AZ",2023,1,"1",39496,47328,1019267,3277,3780,52466,-293,0.095705894267774,-288,0.079868154158215,19616,-1381,1216907,0.0161195555617644
"AZ",2023,1,"2",27324,43428,414048,2042,3080,19081,-118,0.112721417069243,-89,0.0709219858156028,11299,-865,478485,0.0236141153850173
"AZ",2023,1,"3",16532,31258,290519,898,1627,10835,-85,0.0984151947737721,-18,0.052050675027193,4773,-560,324947,0.0146885492095634
"AZ",2023,1,"4",14135,22943,274319,586,847,7995,-118,0.0599221789883269,-179,0.0369175783463366,3136,-657,301289,0.0104086110013973
"AZ",2023,1,"5",20291,28099,413481,687,898,12938,-220,0.0442560741215317,-260,0.0319584326844372,3319,-1198,458649,0.00723647059080037
"AZ",2023,1,"6",66897,90537,1169057,1972,2495,18680,-97,0.0372961418299774,-103,0.027557794051051,9134,-720,1248346,0.00731688169786261
"AZ",2023,2,"0",434934,744165,10129597,19896,29912,281424,-2973,0.0687736530140205,-3784,0.0401953867757823,348365,-51464,11195293,0.0311170953721354
"AZ",2023,2,"1",122266,155864,2667148,7833,9326,131952,-1629,0.0762763155742398,-1667,0.0598342144433609,137745,-28706,3160004,0.043590134696032
"AZ",2023,2,"2",83936,167900,1629998,4836,8435,50462,-528,0.100493232939382,-831,0.0502382370458606,85229,-9259,1823980,0.0467269377953706
"AZ",2023,2,"3",54856,138225,1191159,2176,4895,27803,-217,0.0892336298672889,-337,0.0354132754566829,38148,-3317,1283267,0.0297272508371212
"AZ",2023,2,"4",39214,82920,930470,1239,2186,17240,-244,0.0557453970520732,-449,0.0263627592860589,21555,-4362,1007986,0.0213842255745616
"AZ",2023,2,"5",41654,67788,1174096,1175,1630,21276,-249,0.0391318960964133,-353,0.0240455537853307,20430,-4324,1249162,0.0163549643681124
"AZ",2023,2,"6",93008,131468,2536724,2637,3440,32689,-106,0.0369860657147772,-147,0.0261660632245109,45256,-1496,2670893,0.0169441456471674
"AZ",2023,3,"0",761270,1329016,26510126,27348,40990,537376,-3617,0.0538442339774324,-5052,0.0308423675862443,994355,-134041,28309877,0.0351239604467374
"AZ",2023,3,"1",161894,204138,4263077,8666,10481,160922,-1308,0.0647398915339667,-1324,0.0513427191409733,301880,-47888,4780705,0.0631454984149827
"AZ",2023,3,"2",190274,343221,5998336,8452,13327,150324,-1051,0.0700410986261917,-1466,0.0388292091684367,313277,-38707,6498943,0.0482043002992948
"AZ",2023,3,"3",118368,286361,4161239,3219,6797,75389,-387,0.0574226142200595,-735,0.0237357740753804,120424,-13411,4385966,0.027456665190747
"AZ",2023,3,"4",88291,180560,3344523,2023,3446,52148,-187,0.0390300257104348,-468,0.0190850686752326,74832,-7096,3500257,0.0213790015990254
"AZ",2023,3,"5",88809,143263,3607772,1958,2725,46757,-427,0.0306838270895968,-661,0.0190209614485247,72488,-16418,3779713,0.019178175697467
"AZ",2023,3,"6",113634,171473,5135176,3030,4214,51834,-257,0.037083971346604,-398,0.0245752975687134,111450,-10523,5364290,0.0207762816700812
"AZ",2023,4,"0",476886,892236,27034090,16272,26929,448622,-2092,0.0564684222225018,-2839,0.0301814766496756,1001621,-128921,28589311,0.0350348072396708
"AZ",2023,4,"1",39352,53979,1542258,2658,3473,55205,-361,0.0882547265704411,-373,0.0643398358620945,160702,-21852,1729835,0.0929001899025051
"AZ",2023,4,"2",111599,206450,5452506,5644,9324,137174,-516,0.083549135744944,-694,0.0451634778396706,346784,-32398,5921470,0.0585638363446914
"AZ",2023,4,"3",88370,217758,4895340,2485,5597,83047,-203,0.0633359737467466,-210,0.0257028444419952,153410,-12430,5139287,0.0298504442347742
"AZ",2023,4,"4",70313,147090,4160673,1534,2844,56683,-163,0.0404477123718231,-234,0.0193351009585968,95045,-9898,4329529,0.0219527343505494
"AZ",2023,4,"5",71330,120584,4572521,1474,2197,53924,-422,0.0308005046964811,-644,0.0182196643004047,91129,-26235,4774461,0.0190867618355245
"AZ",2023,4,"6",95922,146375,6410790,2477,3494,62585,-427,0.0364254289943913,-684,0.0238701964133219,154549,-26108,6694728,0.0230851798609294
"AZ",2023,5,"0",302721,644838,24462797,10268,18659,346427,-1123,0.0616376135121118,-1820,0.028935949804447,888991,-97399,25778951,0.0344851503073186
"AZ",2023,5,"1",11451,17656,594878,1048,1418,21931,14,0.123831979739761,-8,0.0803126415949252,89157,1001,673360,0.132406142330997
"AZ",2023,5,"2",57584,125008,3891675,3397,6125,94695,-78,0.106366351764379,92,0.0489968642006912,292896,-7354,4236822,0.0691310609697552
"AZ",2023,5,"3",57661,164520,4461218,1770,4267,62963,-73,0.074001491476041,-232,0.0259360564065159,154002,-5945,4681606,0.0328951218876599
